ZCTA	ghi
10926	4.0559998
10927	4.008
10928	4.0559998
10930	4.08
10931	4.08
46967	4.128
46968	4.08
46970	4.08
46974	4.08
46975	4.08
46978	4.104
46979	4.152
46982	4.08
46984	4.104
46985	4.104
46986	4.104
46987	4.104
46988	4.08
46989	4.104
46990	4.08
46991	4.08
46992	4.104
46994	4.104
46996	4.104
46998	4.128
47001	4.224
47003	4.176
47006	4.224
47010	4.224
47011	4.224
47012	4.224
47016	4.176
47017	4.224
47018	4.2
49303	3.912
59417	3.84
59418	3.84
49304	3.888
59419	3.912
59420	3.912
49305	3.912
49306	3.912
59421	3.96
59422	3.912
49307	3.8639998
59424	3.912
49309	3.912
59425	3.888
43001	4.0559998
49310	3.936
43002	4.128
49312	3.888
43003	4.08
49315	3.936
43004	4.104
43005	4.032
59427	3.84
43006	4.032
49316	3.912
59430	3.912
49318	3.912
59432	3.84
43008	4.08
43009	4.128
43010	4.128
59433	3.912
59434	3.6720002
50522	4.08
50523	4.128
50524	4.128
50525	4.104
50527	4.128
50528	4.104
50529	4.104
50530	4.128
50531	4.0559998
50532	4.104
50533	4.08
50535	4.176
50536	4.104
50538	4.152
50539	4.08
50540	4.152
50541	4.128
50542	4.104
50543	4.152
50544	4.128
50545	4.104
50546	4.128
50548	4.104
50551	4.128
50554	4.128
50556	4.0559998
50557	4.128
50558	4.104
98559	3.1679997
98560	3.264
98562	3.312
83650	4.5360003
98563	3.192
98564	3.312
98565	3.312
98568	3.2159998
83651	4.5360003
98569	3.312
98570	3.264
98571	3.312
98572	3.312
83654	4.176
98575	3.144
98576	3.384
83655	4.512
83656	4.488
83657	4.3440003
98577	3.192
98579	3.2879999
83660	4.512
98580	3.336
98581	3.3600001
48125	4.008
35126	4.704
35127	4.7279997
48126	4.008
35128	4.704
48127	4.008
35130	4.704
48128	4.008
35131	4.704
48130	3.96
35133	4.68
35135	4.752
48131	4.008
35136	4.776
90402	5.448
90403	5.2320004
90404	5.4240003
90405	5.16
90501	5.376
90502	5.376
90503	5.4
90504	5.4
90505	5.4
90506	5.4
90601	5.376
90602	5.376
90603	5.4240003
90604	5.376
90605	5.376
90606	5.4
90620	5.376
90621	5.3519998
90623	5.376
90630	5.376
90631	5.4
90638	5.376
90640	5.4
90650	5.376
90660	5.4
90670	5.376
90680	5.376
13624	3.912
13625	3.72
13626	3.7919998
13628	3.7919998
13630	3.768
13633	3.7919998
13634	3.84
13635	3.72
13636	3.7919998
13637	3.816
13638	3.768
13639	3.696
13640	3.8639998
13641	3.888
13642	3.768
13643	3.7919998
13646	3.7919998
52348	4.128
52349	4.08
52351	4.128
52352	4.08
52353	4.176
52354	4.128
52355	4.176
52356	4.176
52358	4.152
52359	4.176
52361	4.152
52362	4.08
95367	5.2320004
95368	5.256
95369	5.2799997
95370	5.2320004
95372	5.2320004
95374	5.328
95375	5.328
95376	5.256
95377	5.3519998
95379	5.208
95380	5.304
95382	5.304
95383	5.2320004
89501	5.2320004
89502	5.184
89503	5.208
89506	5.256
89508	5.2799997
89509	5.208
89510	4.968
89511	5.4240003
89512	5.2320004
89519	5.328
80002	4.632
80003	4.6559997
80004	4.632
80005	4.632
80007	4.5360003
80010	4.968
80011	4.992
80012	4.968
80013	5.016
80014	4.968
80015	5.016
80016	5.016
80017	4.992
80018	4.992
12176	3.936
55409	3.96
55410	3.9840002
55411	3.96
55412	3.96
55413	3.936
55414	3.96
55415	3.936
55416	3.96
55417	3.912
55418	3.936
68381	4.4639997
68382	4.368
68401	4.44
68402	4.3919997
68403	4.3440003
68404	4.416
68405	4.416
68406	4.4639997
68407	4.3440003
68409	4.3440003
68410	4.368
68413	4.32
68414	4.368
68415	4.488
68416	4.488
68417	4.368
68418	4.368
68419	4.3919997
68420	4.44
68421	4.368
68422	4.44
68423	4.3919997
68424	4.4639997
68428	4.368
68430	4.3919997
68431	4.3919997
47140	4.2720003
47141	4.248
40203	4.296
48071	3.9840002
40204	4.32
48072	3.9840002
40205	4.2720003
48073	3.9840002
48074	3.936
40206	4.2720003
48075	4.008
40207	4.2720003
48076	4.008
40208	4.296
40209	4.248
48079	3.96
40210	4.296
11804	4.176
11901	4.2
11930	4.176
11931	4.152
11932	4.224
11933	4.224
11934	4.152
11935	4.08
11937	4.224
21114	4.2720003
07730	4.176
07731	4.176
21117	4.224
07732	4.152
21120	4.2
07733	4.176
07734	4.104
21122	4.176
21128	4.224
21130	4.248
07735	4.08
21131	4.224
07737	4.2
21132	4.2
07738	4.152
07739	4.176
21133	4.248
07740	4.152
21136	4.224
21140	4.2720003
07746	4.2
21144	4.248
07747	4.08
21146	4.2720003
10932	4.032
10933	4.0559998
10940	4.0559998
10941	4.0559998
10950	4.08
10952	4.08
10953	4.0559998
10954	4.08
10956	4.008
10958	4.0559998
10960	4.104
10962	4.104
10963	4.032
10964	4.008
10965	4.08
10968	4.104
10969	4.0559998
10970	4.104
10973	4.0559998
10974	4.08
10975	4.08
10976	4.104
10977	4.08
10979	4.0559998
10980	4.104
47020	4.2
47022	4.176
47023	4.224
47024	4.176
47025	4.176
47030	4.176
47031	4.224
47032	4.2
47034	4.224
47035	4.176
47036	4.224
47037	4.224
47038	4.224
47040	4.224
47041	4.224
47042	4.224
47043	4.2
47060	4.176
47102	4.224
47104	4.248
47106	4.224
47108	4.2720003
47110	4.3440003
50559	4.08
50560	4.08
50561	4.152
50562	4.104
50563	4.128
50565	4.128
50566	4.128
50567	4.152
50568	4.152
50569	4.128
50570	4.104
50571	4.128
50573	4.104
50574	4.128
50575	4.128
50576	4.128
50577	4.08
50578	4.08
50579	4.152
50581	4.104
50582	4.104
50583	4.176
50585	4.128
50586	4.152
50588	4.152
50590	4.0559998
98582	3.2879999
98583	3.2159998
83661	4.512
83666	4.4639997
83669	4.512
83670	4.416
83671	4.176
98584	3.4320002
98585	3.264
98586	3.1200001
98587	3.264
98588	3.4320002
98589	3.336
98590	3.144
83672	4.416
98591	3.312
98592	3.4320002
98593	3.3600001
98595	3.312
83676	4.488
83677	4.2
98596	3.336
98597	3.336
98601	3.336
98602	4.248
98603	3.3600001
83686	4.56
98604	3.3600001
98605	3.8639998
98606	3.336
98607	3.4080002
98610	3.552
83687	4.56
98611	3.312
98612	3.312
11559	4.008
11560	4.104
11561	4.224
11563	4.224
11565	4.2
11566	4.176
11568	4.2
11569	4.104
11570	4.224
11572	4.2
19736	4.176
20020	4.248
20024	4.2720003
19801	4.2
20032	4.224
13647	3.7440002
13648	3.7440002
13650	3.888
13651	3.96
13652	3.7440002
13654	3.7919998
13655	3.7919998
13656	3.84
13658	3.7919998
13659	3.7440002
13660	3.768
13661	3.768
13662	3.768
13664	3.768
13665	3.7440002
13666	3.72
13667	3.768
13668	3.7440002
13669	3.768
13670	3.72
13672	3.696
13673	3.816
13674	3.7919998
13675	3.816
13676	3.72
13677	3.7440002
52401	4.128
52402	4.104
52403	4.104
52404	4.128
52405	4.104
52411	4.104
52501	4.152
52530	4.2
52531	4.2
52533	4.176
52534	4.176
52535	4.176
52536	4.176
52537	4.224
52540	4.152
52543	4.176
52544	4.224
52548	4.152
52549	4.2
52550	4.176
66062	4.416
66064	4.4639997
66066	4.44
66067	4.4639997
66070	4.32
66071	4.44
66072	4.488
95385	5.2799997
95386	5.2799997
95387	5.376
95388	5.304
95389	5.4960003
95391	5.2320004
95401	4.92
95403	4.9440002
95404	4.992
95405	4.92
95407	4.92
95409	5.112
95410	4.7279997
00601	5.064
00602	5.256
00603	5.472
00606	4.8
00610	5.112
00612	5.088
00616	5.3519998
00617	5.328
00622	5.7359996
00623	5.16
00624	5.2320004
00627	5.184
00631	5.088
00637	5.376
00638	5.088
00641	5.088
00646	5.688
55419	3.9840002
55420	3.9840002
55421	3.96
55422	3.96
55423	3.9840002
55424	3.9840002
33174	5.136
33175	5.2320004
33176	5.16
33177	5.2799997
33178	5.136
33179	5.2799997
33180	5.376
33181	5.376
33182	5.136
47142	4.3440003
47143	4.2720003
47145	4.2720003
47147	4.2720003
47150	4.32
47160	4.32
47161	4.296
47162	4.248
47163	4.248
47164	4.296
47165	4.2720003
47166	4.296
47167	4.2720003
47170	4.248
47172	4.32
47175	4.296
47177	4.2720003
47201	4.248
47203	4.248
47220	4.224
47223	4.2
47224	4.224
47226	4.248
47227	4.224
47229	4.2720003
47230	4.224
47231	4.248
47232	4.2
47234	4.224
47235	4.248
47240	4.224
47243	4.248
47244	4.224
47246	4.224
47247	4.224
47250	4.224
48080	3.9840002
48081	3.9840002
40211	4.32
48082	3.96
40212	4.296
48083	3.9840002
48084	4.008
40213	4.224
48085	3.9840002
11939	4.152
11940	4.152
11941	4.0559998
11942	4.2
11944	4.176
11946	4.152
11947	4.2
11948	4.176
11949	4.176
11950	4.176
47111	4.296
47112	4.296
47114	4.296
47115	4.296
47116	4.296
47117	4.3440003
47118	4.2720003
47119	4.2720003
47120	4.2720003
47122	4.296
47123	4.2720003
47124	4.296
47125	4.2720003
47126	4.2720003
47129	4.32
47130	4.296
47135	4.296
47136	4.296
47137	4.296
47138	4.248
51431	4.176
51433	4.176
51436	4.2
51439	4.224
51440	4.2
51441	4.2
51442	4.224
51443	4.176
51444	4.2
51445	4.2
51446	4.224
51447	4.224
51448	4.2
51449	4.152
51450	4.176
51451	4.152
51453	4.152
51454	4.224
51455	4.2
49319	3.912
49320	3.888
43011	4.08
53001	3.912
53002	3.9840002
53003	4.032
53004	3.912
53005	4.008
53006	3.9840002
53007	4.032
53010	3.9840002
53011	3.96
53012	3.9840002
15432	4.008
15433	4.008
15434	4.008
15435	3.9840002
50591	4.104
50593	4.128
50594	4.104
50595	4.104
50597	4.104
50598	4.104
50599	4.104
50601	4.08
50602	4.08
50603	4.032
50604	4.08
50605	4.08
50606	4.0559998
50607	4.08
50609	4.104
98613	4.32
98614	3.192
83702	4.512
98616	3.4799998
98617	4.224
83703	4.512
98619	4.152
83704	4.512
98620	4.2720003
98621	3.1679997
98624	3.2159998
83705	4.584
98625	3.336
83706	4.56
98626	3.312
98628	4.224
98629	3.384
98631	3.264
83709	4.584
83712	4.5360003
83713	4.512
98632	3.336
98635	4.224
98638	3.1200001
83714	4.512
98639	3.4799998
98640	3.264
98641	3.2159998
98642	3.504
98643	3.264
98644	3.2879999
35139	4.68
48133	4.032
35143	4.7279997
48134	4.008
35146	4.704
48135	3.9840002
35147	4.6559997
48137	3.936
35148	4.704
35149	4.7279997
60191	4.104
35443	4.824
60192	4.08
35444	4.704
35446	4.776
35447	4.752
60193	4.08
35452	4.7279997
60194	4.08
60195	4.104
35453	4.752
35456	4.776
60201	4.0559998
35457	4.752
35458	4.752
35459	4.8
35460	4.8
35461	4.752
88003	5.904
88004	6.0
88005	5.904
88007	5.8799996
88008	6.048
88009	5.928
88011	5.832
88012	5.928
88020	5.952
88021	6.0
88022	5.712
88023	5.8799996
88024	5.952
88025	5.688
88026	5.7599998
88027	6.024
88028	5.712
88029	5.928
88030	5.928
88032	5.8799996
88033	6.024
88034	5.856
88038	5.592
88039	5.4
90701	5.376
90703	5.4
90704	5.4240003
90706	5.3519998
90710	5.376
07016	4.128
20637	4.3440003
07017	4.152
07018	4.152
07020	4.128
13678	3.768
13679	3.816
13680	3.768
13681	3.7440002
13682	3.7440002
13684	3.72
13685	3.8639998
13687	3.696
13690	3.696
13691	3.816
13692	3.888
13693	3.84
13694	3.7919998
13695	3.72
13696	3.7440002
13697	3.72
13730	3.768
13731	3.8639998
13732	3.8639998
13733	3.84
13734	3.84
13736	3.816
13739	3.8639998
13740	3.84
13743	3.816
66073	4.3919997
66075	4.4639997
66076	4.4639997
66078	4.512
66079	4.4639997
66080	4.512
66083	4.44
66085	4.44
66086	4.44
66087	4.3919997
66088	4.416
66090	4.368
66091	4.5360003
66092	4.4639997
66093	4.5360003
66094	4.3919997
66095	4.512
66097	4.44
66101	4.416
66102	4.368
66103	4.3919997
66104	4.368
00647	5.784
00650	5.184
00652	5.592
00653	5.568
00656	5.112
00659	5.184
00660	4.968
00662	5.2799997
00664	5.064
00667	5.616
00669	5.136
00670	4.992
00674	5.616
00676	5.208
00677	5.16
00678	5.2799997
00680	5.16
00682	5.184
00683	5.112
00685	5.208
00687	5.208
00688	5.208
00690	5.688
00692	5.2799997
00693	5.4
00694	5.616
00698	4.92
00703	5.112
00704	5.7599998
00705	5.2799997
00707	5.544
00714	5.4960003
00715	5.616
55425	3.912
55426	3.9840002
55427	3.9840002
55428	3.936
55429	3.96
55430	3.96
55431	3.96
55432	3.96
55433	3.936
55434	3.96
55435	3.96
47260	4.2720003
47263	4.2
47264	4.248
47265	4.224
47270	4.2
47272	4.224
47273	4.224
47274	4.248
47280	4.224
47281	4.248
47282	4.224
47283	4.248
47302	4.176
47303	4.152
47304	4.128
47305	4.152
47306	4.152
47320	4.128
47324	4.2
48088	4.008
40214	4.32
48089	4.008
40215	4.32
48091	4.008
40216	4.296
40217	4.32
48092	3.9840002
40218	4.2720003
48093	4.008
11951	4.152
11952	4.248
11953	4.176
11954	4.2
11955	4.152
11956	4.128
11957	4.128
11958	4.2
11959	4.128
11960	4.0559998
11961	4.152
11962	4.128
11963	4.128
11964	4.152
11965	4.152
29377	4.704
29378	4.704
29379	4.7279997
29384	4.752
29385	4.704
29388	4.752
29401	4.896
29403	4.824
29404	4.8
29405	4.824
29406	4.776
29407	4.824
29409	4.824
29410	4.824
29412	4.896
29414	4.824
29418	4.776
29420	4.776
21152	4.224
21153	4.248
21154	4.224
07748	4.176
21155	4.2
21156	4.224
10983	4.104
10984	4.0559998
10985	4.0559998
10986	4.0559998
10987	4.08
10988	4.032
10989	4.008
10990	4.08
15436	3.912
15437	3.936
15438	4.008
15440	3.936
15442	4.008
15443	4.008
15444	4.008
15445	3.888
15446	3.936
15447	4.008
15448	3.96
15449	3.9840002
15450	4.008
15451	3.936
15454	3.9840002
15455	3.9840002
15456	3.888
50611	4.0559998
50612	4.08
50613	4.08
50616	4.032
50619	4.0559998
50620	4.032
50621	4.128
50622	4.0559998
50624	4.104
50625	4.0559998
50626	4.0559998
50627	4.104
50628	4.032
50629	4.0559998
50630	4.0559998
50632	4.104
50633	4.08
50634	4.08
83716	4.56
98645	3.336
98647	3.24
83801	3.696
83802	3.816
98648	3.576
83803	3.6720002
98649	3.336
83804	3.696
98650	4.128
98651	3.9840002
98660	3.504
83805	3.7919998
83806	3.72
98661	3.4799998
83808	3.624
83809	3.648
98662	3.4559999
83810	3.648
83811	3.624
83812	3.696
98663	3.5279999
83813	3.648
98664	3.504
98665	3.504
98670	4.2720003
98671	3.384
83814	3.816
98672	4.032
98673	4.248
83815	3.696
98674	3.3600001
83821	3.552
83822	3.648
98675	3.336
83823	3.768
83824	3.768
83825	3.552
83826	3.552
83827	3.7919998
83830	3.696
98682	3.4080002
28424	4.68
28425	4.632
28428	4.752
28429	4.632
28430	4.7279997
57274	4.032
57276	4.08
57278	4.128
57279	3.9840002
57301	4.2
57311	4.2
57312	4.176
57313	4.248
57314	4.176
57315	4.2720003
57317	4.32
57319	4.2
57321	4.176
57322	4.128
57323	4.152
57324	4.152
57325	4.224
57328	4.248
57329	4.2720003
57330	4.248
57331	4.224
57332	4.2
57334	4.224
57335	4.296
57337	4.176
57339	4.2
57340	4.176
60202	4.08
60203	4.08
60301	4.08
35462	4.776
35463	4.8
35464	4.8
60302	4.08
35466	4.752
35469	4.776
60304	4.08
60305	4.08
35470	4.8
60401	4.104
35473	4.752
35474	4.776
60402	4.104
35475	4.752
60403	4.128
35476	4.776
35477	4.8
35480	4.776
60404	4.104
35481	4.752
35490	4.752
60406	4.104
60407	4.104
88040	5.8799996
88041	5.7359996
88042	5.7599998
88043	5.856
88044	5.928
88045	5.904
88046	5.904
88047	5.8799996
88048	5.928
88049	5.52
88051	5.7599998
88052	5.832
88053	5.544
88055	5.904
88056	5.928
88061	5.7599998
88063	5.976
88065	5.7599998
88072	5.976
88081	5.952
88101	5.616
88103	5.616
88112	5.544
88113	5.6400003
88114	5.6400003
07021	4.104
20639	4.3440003
07022	4.104
07023	4.128
07024	4.128
20640	4.296
20645	4.368
07026	4.104
07027	4.152
07028	4.128
19072	4.176
19073	4.176
19074	4.128
19075	4.152
19076	4.128
19078	4.128
19079	4.176
19081	4.176
19082	4.176
19083	4.2
19085	4.152
19086	4.176
19087	4.152
19090	4.152
19094	4.176
19095	4.152
19096	4.176
14589	3.888
14590	3.84
14591	3.84
14592	3.8639998
66105	4.416
66106	4.3919997
66109	4.3919997
66111	4.3919997
66112	4.368
66115	4.44
66118	4.416
66202	4.3919997
66203	4.3919997
66204	4.416
66205	4.3919997
66206	4.416
66207	4.416
00716	5.7359996
00717	5.616
00718	4.7279997
00719	5.16
00720	5.088
00723	5.4960003
00725	5.208
00727	5.208
00728	5.6640005
00729	5.3519998
00730	5.616
00731	4.968
00735	5.208
00736	5.376
00738	5.6640005
00739	5.328
00740	5.6400003
00741	5.4960003
00745	5.592
00751	5.544
00754	5.328
55436	3.96
55437	3.96
55438	3.96
55439	3.96
55441	3.96
55442	3.96
55443	3.96
55444	3.936
55445	3.936
55446	3.96
48094	3.96
40219	4.224
48095	3.96
48096	3.96
48097	3.936
40220	4.2720003
48098	4.008
40222	4.248
40223	4.248
48101	4.032
40228	4.2720003
40229	4.2720003
40231	4.224
48103	4.008
40241	4.296
40242	4.296
40243	4.248
48104	4.008
40245	4.248
40258	4.296
51360	4.08
50001	4.176
55001	3.912
29423	4.776
29424	4.896
29426	4.8
29429	4.8
29431	4.776
29432	4.8
29434	4.776
29435	4.8
29436	4.8
29437	4.8
29438	4.92
29439	4.896
29440	4.776
29445	4.752
29446	4.8
29448	4.8
29449	4.824
29450	4.752
29451	4.872
29452	4.848
29453	4.752
29455	4.92
29456	4.776
29458	4.848
29461	4.752
29464	4.92
29466	4.872
29468	4.824
29469	4.776
29470	4.8
29471	4.824
29472	4.776
29474	4.8
29475	4.824
29477	4.824
29479	4.776
29481	4.8
67340	4.632
67341	4.584
67342	4.6080003
67344	4.6080003
67345	4.632
67346	4.6559997
67347	4.6080003
67349	4.632
67351	4.6080003
51458	4.2
51459	4.152
15458	3.9840002
15459	3.96
15460	3.96
15461	3.96
15462	3.912
15463	4.008
15464	3.936
15466	4.008
15467	3.9840002
15468	3.9840002
15469	3.936
15470	3.96
15472	3.936
15473	3.9840002
15474	3.96
15475	3.9840002
15476	3.96
15477	4.008
15478	3.96
15479	3.96
83832	3.9840002
98683	3.4080002
83833	3.72
83834	3.7440002
98684	3.4080002
98685	3.504
83835	3.648
98686	3.4799998
83836	3.6
83837	3.7440002
83839	3.6720002
83840	3.576
83841	3.6
83842	3.696
98801	4.08
83843	3.888
83844	3.9840002
83845	3.5279999
83846	3.7440002
98802	4.248
98811	4.176
83847	3.624
83848	3.4559999
98812	4.008
83849	3.696
83850	3.696
98813	4.0559998
98814	3.96
83851	3.7919998
83852	3.552
98815	4.08
98816	3.96
57341	4.224
57342	4.2720003
57344	4.248
57345	4.176
57346	4.248
57348	4.128
57349	4.176
57350	4.152
57353	4.152
57355	4.248
57356	4.248
57358	4.2
57359	4.2
57361	4.2720003
57362	4.152
57363	4.224
57364	4.2720003
57365	4.2
57366	4.224
57367	4.296
57368	4.224
57369	4.2720003
57370	4.224
57371	4.2
57373	4.152
57374	4.176
57375	4.224
57376	4.248
57379	4.176
60408	4.104
35501	4.68
35503	4.68
60409	4.08
35504	4.704
35540	4.632
35541	4.704
60410	4.104
35542	4.704
35543	4.632
35544	4.68
35545	4.704
35546	4.68
35548	4.6559997
35549	4.6559997
60411	4.104
35550	4.68
60415	4.08
35552	4.68
35553	4.6559997
60416	4.128
35554	4.68
60417	4.08
35555	4.704
35559	4.6559997
60419	4.08
35563	4.68
60420	4.152
35564	4.6559997
60421	4.104
60422	4.104
88115	5.616
88116	5.688
88118	5.6400003
71671	4.7279997
71674	4.8
71675	4.7279997
71676	4.848
71677	4.824
73034	4.848
71701	4.704
71711	4.704
73036	4.92
71720	4.68
71722	4.68
71724	4.7279997
73038	5.04
71725	4.704
71726	4.68
73040	4.968
73041	5.064
73042	4.9440002
73043	4.9440002
73044	4.824
71730	4.7279997
71740	4.752
73045	4.824
73047	4.9440002
71742	4.704
73048	5.016
71743	4.6559997
07029	4.104
07030	4.0559998
20646	4.3440003
07031	4.128
07032	4.104
20650	4.3440003
25309	4.152
07851	4.008
21213	4.248
07852	4.104
07853	4.104
07856	4.104
93528	5.952
93529	5.472
93530	5.6640005
93531	5.568
93532	5.8079996
93534	5.904
93535	5.952
93536	5.8799996
13744	3.816
17876	3.9840002
17878	3.936
17880	3.96
17881	4.032
17884	3.936
17885	3.9840002
17886	3.936
17887	3.936
17888	3.9840002
17889	3.9840002
17901	4.008
17920	4.008
17921	3.9840002
17922	4.0559998
17923	4.008
17925	4.008
17929	4.008
17930	4.008
14604	3.8639998
14605	3.8639998
14606	3.912
14607	3.84
14608	3.84
14609	3.84
14610	3.84
14611	3.888
14612	3.912
66208	4.416
66209	4.416
66210	4.44
66211	4.416
66212	4.416
66213	4.44
66214	4.44
66215	4.416
66216	4.416
66217	4.3919997
66218	4.44
00757	5.784
00765	5.904
00766	4.896
00767	5.472
00769	5.16
00771	5.4240003
00772	5.7359996
00773	5.6640005
00775	5.8799996
00777	5.4240003
00778	5.2799997
00780	4.9440002
00782	5.136
00783	5.136
00784	5.784
00786	5.136
00791	5.712
00794	5.136
00795	5.2320004
00901	5.7359996
00906	5.7599998
00907	5.7599998
00909	5.7599998
00911	5.7599998
55447	3.96
55448	3.936
55449	3.936
55450	3.912
55454	3.936
55455	3.96
55601	3.7919998
55602	3.768
55603	3.7919998
55604	3.7919998
55605	3.7440002
55606	3.84
55607	3.7440002
55609	3.816
55612	3.7919998
55613	3.816
55614	3.816
55615	3.7919998
47325	4.176
47326	4.128
47327	4.176
47330	4.152
47331	4.176
47334	4.128
47335	4.176
47336	4.104
47337	4.176
47338	4.128
47339	4.152
47340	4.128
47341	4.176
47342	4.128
11967	4.176
08341	4.2720003
08343	4.224
08344	4.248
08345	4.32
08346	4.224
08348	4.296
21811	4.3440003
08349	4.32
08350	4.224
08352	4.2720003
08353	4.296
29482	4.896
29483	4.776
29485	4.776
29487	4.848
29488	4.8
29492	4.8
29493	4.8
29501	4.752
29505	4.7279997
29506	4.704
29510	4.776
29511	4.752
29512	4.704
29516	4.704
29518	4.824
29519	4.7279997
29520	4.68
29525	4.752
29526	4.7279997
29527	4.7279997
29530	4.776
29532	4.752
29536	4.776
29540	4.752
29541	4.776
29543	4.7279997
29544	4.7279997
29545	4.7279997
29546	4.752
29547	4.7279997
29550	4.7279997
67352	4.6559997
67353	4.6559997
67354	4.584
67355	4.6559997
67356	4.56
67357	4.56
67360	4.6559997
67361	4.6559997
67363	4.6080003
67364	4.6559997
67401	4.632
67410	4.584
67416	4.6559997
67417	4.6080003
67418	4.6559997
67420	4.632
67422	4.632
67423	4.68
67425	4.68
67427	4.776
67428	4.68
67430	4.512
67431	4.584
67432	4.584
67436	4.6080003
67437	4.6559997
67438	4.6559997
67439	4.7279997
67441	4.584
15480	3.9840002
15482	3.9840002
15483	4.008
15484	3.96
15486	3.9840002
15489	3.96
15490	3.912
15492	3.9840002
15501	3.936
15502	3.96
15510	3.9840002
15520	3.9840002
15521	3.96
15522	4.0559998
15530	3.9840002
50635	4.104
50636	4.0559998
50638	4.104
50641	4.0559998
17931	4.032
17933	4.032
17934	4.008
17935	3.9840002
17936	3.9840002
17938	4.008
17941	4.008
17943	3.9840002
98817	4.08
98819	3.84
98821	4.0559998
83854	3.768
98822	3.9840002
83855	3.7919998
98823	4.176
98824	4.2
83856	3.624
83857	3.84
83858	3.7440002
98826	4.0559998
83860	3.6
98827	3.84
98828	4.104
98829	3.96
98830	4.08
98831	4.152
98832	4.128
98833	3.768
98834	3.9840002
98836	4.128
83861	3.648
98837	4.176
83864	3.552
83866	3.696
83867	3.624
83868	3.6720002
83869	3.72
98840	3.96
83870	3.7440002
83871	3.888
83872	3.8639998
98841	3.912
83873	3.648
57380	4.2720003
57381	4.152
57382	4.2
57383	4.224
57384	4.152
57385	4.2
57386	4.128
57401	4.0559998
57420	4.128
57421	3.9840002
57422	4.0559998
57424	4.104
57426	4.032
57427	4.032
57428	4.104
57429	4.08
57430	3.9840002
57432	4.008
57433	4.008
57434	4.08
57435	4.104
57436	4.08
57437	4.0559998
57438	4.128
57439	4.0559998
57440	4.104
57441	4.008
57442	4.176
57445	4.032
57446	3.96
57448	4.0559998
57449	4.008
57450	4.08
57451	4.08
57452	4.104
57454	4.008
57455	4.152
57456	4.032
35565	4.6559997
60423	4.104
60424	4.128
60425	4.104
32257	4.968
32258	4.92
32259	4.9440002
32266	5.064
32277	4.92
32301	4.968
32303	4.9440002
32304	4.9440002
32305	4.896
32308	4.968
32309	4.968
32310	4.92
32311	4.9440002
32312	4.968
32317	4.968
32320	5.112
32321	4.92
32322	5.016
32323	5.04
32324	4.9440002
32327	4.9440002
73049	4.848
73050	4.8
71744	4.704
71745	4.704
73051	4.848
71747	4.752
71749	4.752
71751	4.704
73052	4.92
71752	4.752
73053	4.968
73054	4.8
71753	4.7279997
71758	4.7279997
71759	4.7279997
73055	4.968
71762	4.7279997
73056	4.872
71763	4.68
73057	4.896
73058	4.8
71764	4.7279997
73059	4.9440002
71765	4.752
73061	4.8
71766	4.704
71770	4.7279997
71772	4.704
73062	5.064
73063	4.824
07857	4.104
21214	4.248
07860	4.032
07863	4.08
07865	4.08
21215	4.2720003
07866	4.104
21216	4.2720003
07869	4.104
07870	4.104
07871	4.0559998
21217	4.224
07874	4.0559998
07876	4.104
07878	4.104
07880	4.104
07881	4.008
21218	4.248
07882	4.0559998
21219	4.224
07885	4.104
07901	4.104
21220	4.152
07920	4.104
07921	4.104
07922	4.128
07924	4.104
93541	5.544
93543	5.952
93544	5.952
93545	5.8079996
93546	5.712
93549	5.8079996
93550	5.832
93551	5.8799996
93552	5.904
93553	5.952
93554	5.856
93555	5.8799996
93558	5.976
93560	5.928
93561	5.616
93562	5.904
93563	5.952
93591	5.976
93592	5.832
93601	5.256
93602	5.304
93603	5.16
93604	5.4
93605	5.3519998
14613	3.888
14614	3.8639998
14615	3.912
14616	3.912
14617	3.888
14618	3.84
14619	3.888
14620	3.84
14621	3.8639998
14622	3.8639998
14623	3.84
14624	3.8639998
14625	3.888
14626	3.912
66219	4.416
66220	4.416
66221	4.44
66223	4.3919997
66224	4.416
66226	4.416
66227	4.416
66401	4.56
66402	4.512
66403	4.4639997
66404	4.4639997
66406	4.4639997
66407	4.4639997
66408	4.416
66409	4.4639997
66411	4.488
66412	4.4639997
66413	4.512
66414	4.4639997
66415	4.4639997
66416	4.44
66417	4.4639997
66418	4.4639997
00912	5.7599998
00913	5.7599998
00915	5.7599998
00917	5.7599998
00918	5.7599998
00920	5.7599998
00921	5.184
00923	5.304
00924	5.304
00925	5.7599998
00926	5.184
00927	5.184
00934	5.4960003
55003	3.912
50002	4.224
55005	3.936
55006	3.888
50003	4.176
50005	4.128
55007	3.888
50006	4.104
50007	4.152
50008	4.224
55008	3.912
50009	4.176
55009	3.96
55011	3.936
55012	3.888
50010	4.128
07843	4.08
07846	4.0559998
07847	4.104
07848	4.0559998
07849	4.104
07850	4.08
08360	4.2720003
08361	4.2720003
08401	4.296
08402	4.2720003
08403	4.3440003
08406	4.296
08501	4.176
08502	4.128
08505	4.176
08510	4.176
08511	4.176
08512	4.176
08514	4.176
08515	4.176
08518	4.152
29554	4.752
29555	4.8
29556	4.776
29560	4.776
29563	4.752
29564	4.776
29565	4.7279997
29566	4.8
29567	4.7279997
29568	4.8
29569	4.7279997
29570	4.752
29571	4.752
29572	4.8
29574	4.7279997
29575	4.7279997
29576	4.752
29577	4.8
29579	4.7279997
29580	4.776
29581	4.7279997
29582	4.8
29583	4.776
